CVE_MUN,municipio,estado,NOM_ACUI,rha,POB_TOT,IM_2020,VA_Industrial,VA_Agricola,Tax_Ind_Millones,Vol_Extraccion_Total
20438,Santa María Tlalixtac,Oaxaca,TUXTEPEC,Golfo Centro,1839.0,50.2964176637473,2.428,0.0,0.0,0.0
20439,Santa María Tonameca,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,25347.0,48.7982205220227,77.632,30.368,0.0,2.61202
20440,Santa María Totolapilla,Oaxaca,TEHUANTEPEC,Pacífico Sur,812.0,52.541761775247,0.936,0.0,0.0,0.0
20441,Santa María Xadani,Oaxaca,TEHUANTEPEC,Pacífico Sur,9234.0,53.262042239936,187.306,29.972,0.0,0.04297
20442,Santa María Yalina,Oaxaca,TUXTEPEC,Golfo Centro,250.0,53.756333386356,0.187,0.0,0.0,0.0
20443,Santa María Yavesía,Oaxaca,CUICATLÁN,Golfo Centro,434.0,55.8759046278587,1.328,0.0,0.0,0.46297
20444,Santa María Yolotepec,Oaxaca,JAMILTEPEC,Pacífico Sur,481.0,53.7290543995454,0.239,0.0,0.0,0.0011
20445,Santa María Yosoyúa,Oaxaca,JAMILTEPEC,Pacífico Sur,1699.0,53.5535314203014,0.443,0.0,0.0,0.27599
20446,Santa María Yucuhiti,Oaxaca,JAMILTEPEC,Pacífico Sur,6008.0,52.5173177386999,0.285,0.0,0.0,1.44345
20447,Santa María Zacatepec,Oaxaca,JAMILTEPEC,Pacífico Sur,17100.0,51.8377854330154,36.858,0.0,0.01679,4.6480500000000005
20448,Santa María Zaniza,Oaxaca,JAMILTEPEC,Pacífico Sur,2469.0,48.3442703894791,0.0,0.0,0.0,1.37709
20449,Santa María Zoquitlán,Oaxaca,TEHUANTEPEC,Pacífico Sur,3294.0,52.1495671686957,9.802,0.0,0.0,2.47707
20450,Santiago Amoltepec,Oaxaca,JAMILTEPEC,Pacífico Sur,13855.0,44.1186431724611,1.0739999999999998,0.0,0.0,0.015
20451,Santiago Apoala,Oaxaca,CUICATLÁN,Golfo Centro,1019.0,44.4291367505471,2.707,0.0,0.0,0.1970599999999999
20452,Santiago Apóstol,Oaxaca,VALLES CENTRALES,Pacífico Sur,4421.0,48.4040264456717,29.571,0.0,0.0,1.36921
20453,Santiago Astata,Oaxaca,SANTIAGO ASTATA,Pacífico Sur,3918.0,52.2569610942902,13.284,11.82,0.0,1.63798
20454,Santiago Atitlán,Oaxaca,TUXTEPEC,Golfo Centro,3556.0,50.1776973947895,0.261,0.0,0.0,0.0
20455,Santiago Ayuquililla,Oaxaca,MARISCALA,Balsas,2904.0,49.9234229838912,3.229,0.0,0.0,0.03423
20456,Santiago Cacaloxtepec,Oaxaca,HUAJUAPAN DE LEÓN,Balsas,1667.0,52.1929545013752,8.548,0.0,0.0,0.0439699999999999
20457,Santiago Camotlán,Oaxaca,TUXTEPEC,Golfo Centro,3346.0,51.7341915541368,0.61,0.0,0.0,0.0
20458,Santiago Comaltepec,Oaxaca,CUICATLÁN,Golfo Centro,1157.0,54.5213860391446,0.0,0.0,0.0,0.0
20459,Villa de Santiago Chazumba,Oaxaca,HUAJUAPAN DE LEÓN,Balsas,4877.0,54.1773430228497,19.769,0.0,0.0,0.57515
20460,Santiago Choápam,Oaxaca,TUXTEPEC,Golfo Centro,5242.0,49.4988304758647,1.633,0.953,0.0,0.0
20461,Santiago del Río,Oaxaca,MARISCALA,Balsas,527.0,49.6208829508289,1.54,0.0,0.0,0.00057
20462,Santiago Huajolotitlán,Oaxaca,HUAJUAPAN DE LEÓN,Balsas,4600.0,54.7586371979169,15.363,0.0,0.00298,2.40941
20463,Santiago Huauclilla,Oaxaca,CUICATLÁN,Golfo Centro,525.0,53.0819304203056,0.0,0.0,0.0,0.01006
20464,Santiago Ihuitlán Plumas,Oaxaca,CUICATLÁN,Golfo Centro,341.0,53.0205289183895,1.375,0.0,0.0,0.99415
20465,Santiago Ixcuintepec,Oaxaca,COATZACOALCOS,Golfo Centro,1636.0,50.2138824372691,0.807,0.0,0.0,0.0
20466,Santiago Ixtayutla,Oaxaca,JAMILTEPEC,Pacífico Sur,13880.0,43.7481213509579,3.658,0.0,0.0,0.0878
20467,Santiago Jamiltepec,Oaxaca,CHACAHUA,Pacífico Sur,19112.0,52.8457154791546,76.33800000000001,24.998,0.0,13.52153
20468,Santiago Jocotepec,Oaxaca,TUXTEPEC,Golfo Centro,14198.0,49.8649844722351,4.147,0.025,0.0,0.51648
20469,Santiago Juxtlahuaca,Oaxaca,JAMILTEPEC,Pacífico Sur,34735.0,49.1408928451377,59.012,0.0,0.00357,3.62523
20470,Santiago Lachiguiri,Oaxaca,TEHUANTEPEC,Pacífico Sur,4394.0,50.6875641619017,1.803,0.0,0.0,0.006
20471,Santiago Lalopa,Oaxaca,TUXTEPEC,Golfo Centro,431.0,54.1298786487458,0.099,0.0,0.0,0.0
20472,Santiago Laollaga,Oaxaca,TEHUANTEPEC,Pacífico Sur,3361.0,55.1268808613649,12.329,0.0,0.0,0.30555
20473,Santiago Laxopa,Oaxaca,TUXTEPEC,Golfo Centro,1291.0,54.6516242189044,0.586,0.0,0.0,0.0
20474,Santiago Llano Grande,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,3440.0,52.3542038367847,6.671,0.0,0.0,2.4955
20475,Santiago Matatlán,Oaxaca,TEHUANTEPEC,Pacífico Sur,10175.0,51.3465944047261,232.158,0.0,0.0,1.94801
20476,Santiago Miltepec,Oaxaca,MARISCALA,Balsas,421.0,53.6561067159525,1.975,0.0,0.0,1.23294
20477,Santiago Minas,Oaxaca,JAMILTEPEC,Pacífico Sur,1327.0,50.7690022916533,0.178,0.0,0.0,0.5706
20478,Santiago Nacaltepec,Oaxaca,CUICATLÁN,Golfo Centro,1599.0,52.98765344698,0.6950000000000001,0.0,0.0,1.17073
20479,Santiago Nejapilla,Oaxaca,NOCHIXTLÁN,Pacífico Sur,174.0,53.2512253219745,0.0,0.0,0.0,0.0
20480,Santiago Nundiche,Oaxaca,JUXTLAHUACA,Balsas,1351.0,48.0230459550292,0.0,0.0,0.0,0.012
20481,Santiago Nuyoó,Oaxaca,JAMILTEPEC,Pacífico Sur,1898.0,52.3134293543232,0.055,0.0,0.0,0.2455
20482,Santiago Pinotepa Nacional,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,55840.0,52.519989421088,239.391,93.437,0.01354,13.09131
20483,Santiago Suchilquitongo,Oaxaca,VALLES CENTRALES,Pacífico Sur,10886.0,55.8357156701387,17.863,0.0,0.0,2.81185
20484,Santiago Tamazola,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,4458.0,51.6063108661805,5.471,0.0,0.0,1.43252
20485,Santiago Tapextla,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,3134.0,48.1332158058393,2.342,0.0,0.0,2.42789
20486,Villa Tejúpam de la Unión,Oaxaca,TAMAZULAPAN,Balsas,2419.0,53.6505596835076,6.341,0.0,0.0,1.76103
20487,Santiago Tenango,Oaxaca,VALLES CENTRALES,Pacífico Sur,1966.0,53.0426663947868,0.364,0.0,0.0,0.09487
20488,Santiago Tepetlapa,Oaxaca,CUICATLÁN,Golfo Centro,130.0,54.4258691471755,0.258,0.0,0.0,0.0
20489,Santiago Tetepec,Oaxaca,JAMILTEPEC,Pacífico Sur,4909.0,50.6875080323753,3.97,0.0,0.0,0.6887
20490,Santiago Texcalcingo,Oaxaca,TUXTEPEC,Golfo Centro,2974.0,50.2237078805819,0.0,0.0,0.0,0.0
20491,Santiago Textitlán,Oaxaca,JAMILTEPEC,Pacífico Sur,4930.0,52.0912398392836,2.982,0.0,0.0,1.53841
20492,Santiago Tilantongo,Oaxaca,JAMILTEPEC,Pacífico Sur,2764.0,49.3792887808089,0.782,0.0,0.0,0.03366
20493,Santiago Tillo,Oaxaca,NOCHIXTLÁN,Pacífico Sur,545.0,54.949829315233,0.0,0.0,0.0,1.265
20494,Santiago Tlazoyaltepec,Oaxaca,JAMILTEPEC,Pacífico Sur,6300.0,48.5927597890768,0.0,0.0,0.0,0.2582
20495,Santiago Xanica,Oaxaca,HUATULCO,Pacífico Sur,3029.0,47.5692714238263,1.085,0.0,0.0,0.1922
20496,Santiago Xiacuí,Oaxaca,CUICATLÁN,Golfo Centro,1893.0,55.9422894145845,0.0,0.0,0.0,0.03503
20497,Santiago Yaitepec,Oaxaca,BAJOS DE CHILA,Pacífico Sur,4233.0,46.8524520228997,36.287,0.0,0.0,0.0
20498,Santiago Yaveo,Oaxaca,TUXTEPEC,Golfo Centro,7593.0,47.5112566808134,1.01,0.0,0.0,7.10254
20499,Santiago Yolomécatl,Oaxaca,TAMAZULAPAN,Balsas,1922.0,55.648676519915,8.788,0.0,0.0,0.01052
20500,Santiago Yosondúa,Oaxaca,JAMILTEPEC,Pacífico Sur,7991.0,51.0794466846879,5.982,0.0,0.0,1.47968
20501,Santiago Yucuyachi,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,998.0,52.5539267132105,0.175,0.0,0.0,0.0075
20502,Santiago Zacatepec,Oaxaca,TUXTEPEC,Golfo Centro,5089.0,45.7940075417243,1.108,0.0,0.0,0.0
20503,Santiago Zoochila,Oaxaca,TUXTEPEC,Golfo Centro,425.0,55.0567640353756,1.887,0.0,0.0,0.0
20504,Nuevo Zoquiápam,Oaxaca,VALLES CENTRALES,Golfo Centro,1590.0,53.671572928247,6.886,0.0,0.0,2.91611
20505,Santo Domingo Ingenio,Oaxaca,OSTUTA,Pacífico Sur,7681.0,56.2139112768298,80.32,0.0,0.00086,4.8651800000000005
20506,Santo Domingo Albarradas,Oaxaca,TUXTEPEC,Pacífico Sur,798.0,53.177916491188,5.159,0.0,0.0,0.0774
20507,Santo Domingo Armenta,Oaxaca,PINOTEPA NACIONAL,Pacífico Sur,3155.0,50.7852211460312,10.637,0.0,0.0,2.30468
20508,Santo Domingo Chihuitán,Oaxaca,TEHUANTEPEC,Pacífico Sur,1618.0,55.1514138561123,4.666,0.0,0.0,0.21519
20509,Santo Domingo de Morelos,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,11384.0,47.1044270182945,11.001,0.0,0.0,0.01824
20510,Santo Domingo Ixcatlán,Oaxaca,JAMILTEPEC,Pacífico Sur,760.0,50.7343198802279,0.134,0.0,0.0,0.0468
20511,Santo Domingo Nuxaá,Oaxaca,JAMILTEPEC,Pacífico Sur,3335.0,48.2469529241055,3.565,0.0,0.0,0.01037
20512,Santo Domingo Ozolotepec,Oaxaca,HUATULCO,Pacífico Sur,1101.0,50.9489728844747,0.307,0.0,0.0,0.0
20513,Santo Domingo Petapa,Oaxaca,TEHUANTEPEC,Golfo Centro,9027.0,53.1250978241592,31.607999999999997,0.0,0.0,0.0
20514,Santo Domingo Roayaga,Oaxaca,TUXTEPEC,Golfo Centro,941.0,47.4991211588905,0.0,0.0,0.0,0.0
20515,Santo Domingo Tehuantepec,Oaxaca,SANTIAGO ASTATA,Pacífico Sur,67739.0,55.2154760768848,290.617,238.313,0.04864,24.78411
20516,Santo Domingo Teojomulco,Oaxaca,JAMILTEPEC,Pacífico Sur,5260.0,51.8718498461093,4.226,0.0,0.0,0.15589
20517,Santo Domingo Tepuxtepec,Oaxaca,TEHUANTEPEC,Golfo Centro,6029.0,46.6709890286738,39.029,0.0,0.0,0.0465
20518,Santo Domingo Tlatayápam,Oaxaca,NOCHIXTLÁN,Pacífico Sur,113.0,55.0780817116493,0.357,0.0,0.0,0.2499
20519,Santo Domingo Tomaltepec,Oaxaca,VALLES CENTRALES,Pacífico Sur,3386.0,54.5397240877879,34.571,0.0,0.0,0.21864
20520,Santo Domingo Tonalá,Oaxaca,JUXTLAHUACA,Balsas,7393.0,52.7208836589929,16.153,0.0,0.0,14.24599
20521,Santo Domingo Tonaltepec,Oaxaca,NOCHIXTLÁN,Balsas,250.0,53.1254366960545,0.0,0.0,0.0,0.00929
20522,Santo Domingo Xagacía,Oaxaca,TUXTEPEC,Golfo Centro,1205.0,50.1929983998036,4.413,0.0,0.0,0.0
20523,Santo Domingo Yanhuitlán,Oaxaca,NOCHIXTLÁN,Pacífico Sur,1633.0,54.5164901319105,2.32,0.0,0.0,0.3959999999999999
20524,Santo Domingo Yodohino,Oaxaca,TAMAZULAPAN,Balsas,327.0,55.0360332770858,4.484,0.0,0.0,0.0
20525,Santo Domingo Zanatepec,Oaxaca,OSTUTA,Pacífico Sur,12483.0,53.8857244800083,78.66,0.089,0.0,0.82817
20526,Santos Reyes Nopala,Oaxaca,BAJOS DE CHILA,Pacífico Sur,16688.0,51.7194107270272,38.834,-0.035,0.0,1.18419
20527,Santos Reyes Pápalo,Oaxaca,CUICATLÁN,Golfo Centro,2490.0,50.8722696747953,1.565,0.0,0.0,0.0
20528,Santos Reyes Tepejillo,Oaxaca,JUXTLAHUACA,Balsas,904.0,50.9613356433133,5.208,0.0,0.0,0.0
20529,Santos Reyes Yucuná,Oaxaca,MARISCALA,Balsas,1474.0,47.591830827377,0.0,0.0,0.0,0.0
20530,Santo Tomás Jalieza,Oaxaca,VALLES CENTRALES,Pacífico Sur,3923.0,49.786181722265,20.493,0.0,0.0,0.83239
20531,Santo Tomás Mazaltepec,Oaxaca,VALLES CENTRALES,Pacífico Sur,2612.0,54.5464834139844,31.993,0.0,0.0,0.7615299999999999
20532,Santo Tomás Ocotepec,Oaxaca,JAMILTEPEC,Balsas,4066.0,50.223222776954,0.304,0.0,0.0,0.0
20533,Santo Tomás Tamazulapan,Oaxaca,COLOTEPEC-TONAMECA,Pacífico Sur,2726.0,53.213162172348,45.357000000000006,0.0,0.0,0.716
20534,San Vicente Coatlán,Oaxaca,MIAHUATLÁN,Pacífico Sur,3512.0,48.8382679263955,16.275,0.0,0.0,0.0098
20535,San Vicente Lachixío,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,3227.0,51.1740238493043,2.377,0.0,0.0,0.03152
20536,San Vicente Nuñú,Oaxaca,JAMILTEPEC,Balsas,449.0,54.751967187128,0.0,0.0,0.0,0.76855
20537,Silacayoápam,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,6710.0,52.3851429865836,17.491,0.0,0.0,0.65054
20538,Sitio de Xitlapehua,Oaxaca,MIAHUATLÁN,Pacífico Sur,713.0,53.3916838727478,2.356,0.0,0.0,0.04847
20539,Soledad Etla,Oaxaca,VALLES CENTRALES,Pacífico Sur,6348.0,55.0669643867351,20.22,0.0,0.00518,0.98363
20540,Villa de Tamazulápam del Progreso,Oaxaca,TAMAZULAPAN,Balsas,8326.0,56.5393484361019,36.947,0.0,0.0,0.5741
20541,Tanetze de Zaragoza,Oaxaca,TUXTEPEC,Golfo Centro,1558.0,53.794266002626,1.307,0.0,0.0,0.0
20542,Taniche,Oaxaca,RIO VERDE-EJUTLA,Pacífico Sur,887.0,53.0141542466249,1.2970000000000002,0.0,0.0,0.77327
20543,Tataltepec de Valdés,Oaxaca,JAMILTEPEC,Pacífico Sur,6386.0,49.3746947228528,6.986,0.0,0.0,0.18335
20544,Teococuilco de Marcos Pérez,Oaxaca,VALLES CENTRALES,Golfo Centro,1032.0,52.6182245066547,3.094,0.0,0.00224,0.21696
20545,Teotitlán de Flores Magón,Oaxaca,CUICATLÁN,Golfo Centro,10099.0,55.692267844041,34.162,0.0,0.0,11.5468
20546,Teotitlán del Valle,Oaxaca,VALLES CENTRALES,Pacífico Sur,6392.0,52.064601362043,125.336,0.0,0.0,0.4923099999999999
20547,Teotongo,Oaxaca,TAMAZULAPAN,Balsas,1005.0,54.3033371157521,4.981,0.0,0.0,1.92234
20548,Tepelmeme Villa de Morelos,Oaxaca,CUICATLÁN,Golfo Centro,1960.0,49.6856358646832,7.875,0.0,0.0,0.07049
20549,"Heroica Villa Tezoatlán de Segura Y Luna, Cuna de la Independencia de Oaxaca",Oaxaca,JUXTLAHUACA,Balsas,11465.0,51.6898038116708,20.166,0.0,0.0,7.84578
20550,San Jerónimo Tlacochahuaya,Oaxaca,VALLES CENTRALES,Pacífico Sur,5764.0,53.687085210756,41.831,0.0,0.11284,0.98432
20551,Tlacolula de Matamoros,Oaxaca,TEHUANTEPEC,Pacífico Sur,30254.0,55.9767002010425,149.96699999999998,0.0,0.18797,6.27188
20552,Tlacotepec Plumas,Oaxaca,CUICATLÁN,Golfo Centro,410.0,54.4568370435835,2.173,0.0,0.0,0.04147
20553,Tlalixtac de Cabrera,Oaxaca,VALLES CENTRALES,Pacífico Sur,12067.0,57.0684831864466,528.075,0.0,0.27671,3.30326
20554,Totontepec Villa de Morelos,Oaxaca,TUXTEPEC,Golfo Centro,5904.0,50.7311560242598,6.553,0.0,0.0,0.29208
20555,Trinidad Zaachila,Oaxaca,VALLES CENTRALES,Pacífico Sur,3419.0,53.2272341100064,2.493,0.0,0.0,0.76603
20556,La Trinidad Vista Hermosa,Oaxaca,TAMAZULAPAN,Balsas,306.0,54.1172918618237,0.0,0.0,0.0,0.31771
20557,Unión Hidalgo,Oaxaca,TEHUANTEPEC,Pacífico Sur,14542.0,57.402700187761,76.583,0.0,0.0,22.92042
20558,Valerio Trujano,Oaxaca,CUICATLÁN,Golfo Centro,1376.0,53.905758832112,0.048,0.0,0.0,3.28566
20559,San Juan Bautista Valle Nacional,Oaxaca,TUXTEPEC,Golfo Centro,23067.0,53.6106634174365,33.057,1.531,0.0,0.1155699999999999
20560,Villa Díaz Ordaz,Oaxaca,VALLES CENTRALES,Pacífico Sur,6467.0,52.0265824626296,53.181,0.0,0.0017,0.69141
20561,Yaxe,Oaxaca,TEHUANTEPEC,Pacífico Sur,2954.0,49.8365052381525,14.628,0.0,0.0,2.46708
20562,Magdalena Yodocono de Porfirio Díaz,Oaxaca,JAMILTEPEC,Pacífico Sur,1682.0,53.998055275422,17.195,0.0,0.0,0.0
20563,Yogana,Oaxaca,MIAHUATLÁN,Pacífico Sur,1245.0,47.0043418380691,0.0,0.0,0.0,0.6057899999999999
20564,Yutanduchi de Guerrero,Oaxaca,JAMILTEPEC,Pacífico Sur,1195.0,50.6256169489425,13.046,0.0,0.0,0.0
20565,Villa de Zaachila,Oaxaca,VALLES CENTRALES,Pacífico Sur,46464.0,51.8806135514583,201.192,0.0,0.15806,3.48787
20566,San Mateo Yucutindoo,Oaxaca,JAMILTEPEC,Pacífico Sur,3144.0,49.6370734554883,0.498,0.0,0.0,0.46386
20567,Zapotitlán Lagunas,Oaxaca,TLAPA-HUAMUXTITLÁN,Balsas,3382.0,48.1187576430958,4.23,0.0,0.0,0.38824
20568,Zapotitlán Palmas,Oaxaca,MARISCALA,Balsas,1695.0,52.7085923713286,18.513,0.0,0.0,0.00823
20569,Santa Inés de Zaragoza,Oaxaca,NOCHIXTLÁN,Pacífico Sur,1454.0,49.8131705337607,0.033,0.0,0.0,0.0985
20570,Zimatlán de Álvarez,Oaxaca,JAMILTEPEC,Pacífico Sur,22093.0,54.1300585255153,136.324,0.0,0.03287,6.34401
21001,Acajete,Puebla,VALLE DE TECAMACHALCO,Balsas,72894.0,54.1870446725267,1455.299,0.0,2.79886,0.6203000000000001
21002,Ahuacatlán,Puebla,TECOLUTLA,Golfo Centro,9170.0,51.505070239247,25.822,0.0,0.0,0.78772
21003,Acatlán,Puebla,TLAPA-HUAMUXTITLÁN,Balsas,37955.0,53.981285833308,150.069,0.0,0.00128,5.88563
21004,Acatzingo,Puebla,VALLE DE TECAMACHALCO,Balsas,63743.0,54.3040399526349,564.279,74.321,0.0,9.6096
21005,Acteopan,Puebla,ATLIXCO-IZÚCAR DE MATAMOROS,Balsas,3070.0,47.1913584890913,61.379000000000005,0.0,0.0,1.28571
21007,Ahuatlán,Puebla,IXCAQUIXTLA,Balsas,3162.0,51.5294292706956,2.968,0.0,0.0,0.0
21008,Guadalupe Victoria,Puebla,LIBRES-ORIENTAL,Golfo Centro,11439.0,55.3629681806683,13.389,0.0,0.43987,6.156440000000001
21009,Ahuehuetitla,Puebla,IXCAQUIXTLA,Balsas,2207.0,52.086717019023,3.521,0.0,0.0,0.24512
21010,Ajalpan,Puebla,TUXTEPEC,Golfo Centro,74768.0,49.5226875208232,1671.88,0.0,0.03717,5.09094
21011,Albino Zertuche,Puebla,TLAPA-HUAMUXTITLÁN,Balsas,1885.0,53.1550237085235,6.663,0.0,0.0,0.00248
21012,Aljojuca,Puebla,LIBRES-ORIENTAL,Balsas,6591.0,54.4014537381603,5.765,0.0,0.0,1.07069
21013,Altepexi,Puebla,VALLE DE TEHUACÁN,Golfo Centro,22629.0,54.6388177261954,523.182,0.0,0.00483,7.36944
21014,Amixtlán,Puebla,TECOLUTLA,Golfo Centro,4812.0,49.8822422828798,4.371,0.0,0.0,8e-05
21015,Amozoc,Puebla,VALLE DE PUEBLA,Balsas,125876.0,56.5768836324401,10736.886,0.0,0.81381,1.09512
21016,Aquixtla,Puebla,TECOLUTLA,Golfo Centro,9021.0,52.8768102408361,27.325,0.0,0.0,6.3557500000000005
21017,Atempan,Puebla,TECOLUTLA,Golfo Centro,29742.0,53.9876210568804,136.435,0.0,0.00246,0.15492
21018,Atexcal,Puebla,HUAJUAPAN DE LEÓN,Balsas,3859.0,53.0098451639598,1.784,0.0,0.0,0.8216500000000001
21019,Atlixco,Puebla,ATLIXCO-IZÚCAR DE MATAMOROS,Balsas,141793.0,56.6300587438743,2668.487,0.0,1.85059,89.52772000000002
21020,Atoyatempan,Puebla,IXCAQUIXTLA,Balsas,7704.0,55.4476964443985,88.288,0.0,0.0,7.29672
21021,Atzala,Puebla,ATLIXCO-IZÚCAR DE MATAMOROS,Balsas,1512.0,54.4000316806716,2.405,0.0,0.06197,5.709490000000001
21022,Atzitzihuacán,Puebla,TEPALCINGO-AXOCHIAPAN,Balsas,12857.0,52.8577526622273,28.348,0.0,0.0,1.53384
21023,Atzitzintla,Puebla,TUXTEPEC,Golfo Centro,9051.0,51.6710467294333,33.475,0.0,0.0,0.19354
21024,Axutla,Puebla,IXCAQUIXTLA,Balsas,976.0,52.9334144043466,0.313,0.0,0.0,0.31523
21025,Ayotoxco de Guerrero,Puebla,TECOLUTLA,Golfo Centro,8208.0,52.4809312517531,25.634,0.971,0.0,0.01133
21026,Guadalupe,Puebla,MARISCALA,Balsas,15271.0,54.3971809246484,27.334,0.0,0.0,1.74534
21027,Caltepec,Puebla,CUICATLÁN,Golfo Centro,4128.0,51.4001884026317,1.663,0.0,0.0,0.76906
21028,Camocuautla,Puebla,TECOLUTLA,Golfo Centro,2758.0,50.5804835068056,3.428,0.0,0.0,0.0
21029,Caxhuacan,Puebla,TECOLUTLA,Golfo Centro,3811.0,51.9724859516312,10.959,0.0,0.0,0.0
21031,Coatzingo,Puebla,IXCAQUIXTLA,Balsas,2820.0,51.7659977442594,10.381,0.0,0.0,32.6678
21032,Cohetzala,Puebla,HUITZUCO,Balsas,1382.0,53.0128090307625,0.657,0.0,0.0,1.4496
21033,Cohuecan,Puebla,TEPALCINGO-AXOCHIAPAN,Balsas,5403.0,52.7507256236087,52.196,0.0,0.0,0.0
21034,Coronango,Puebla,VALLE DE PUEBLA,Balsas,46836.0,57.2454447252674,1018.607,0.0,0.7191,1.43446
21035,Coxcatlán,Puebla,CUICATLÁN,Golfo Centro,20653.0,53.8094186931408,247.478,0.523,0.0,37.45767
21036,Coyomeapan,Puebla,CUICATLÁN,Golfo Centro,14806.0,48.7013538573463,3.2039999999999997,0.0,0.0,1.33761
21037,Coyotepec,Puebla,IXCAQUIXTLA,Balsas,2334.0,54.1620183462901,1.834,0.0,0.0,1.86082
21038,Vicente Guerrero,Puebla,TUXTEPEC,Balsas,10542.0,54.3849044139687,725.028,0.0,0.01478,3.45488
21039,Cuautempan,Puebla,TECOLUTLA,Golfo Centro,9837.0,52.3645541675925,5.726,0.0,0.0,0.53873
21040,Cuautinchán,Puebla,IXCAQUIXTLA,Balsas,12340.0,52.1250668465823,5779.977,0.0,0.0,2.12055
21041,Cuautlancingo,Puebla,VALLE DE PUEBLA,Balsas,137435.0,59.89073263479,206570.598,0.0,1.95368,2.1633500000000003
21042,Cuayuca de Andrade,Puebla,IXCAQUIXTLA,Balsas,3315.0,51.1131835520234,6.577,0.0,0.0,0.66254
21043,Cuetzalan del Progreso,Puebla,TECOLUTLA,Golfo Centro,49864.0,51.0030473295445,76.461,0.0,0.0,0.31993
21044,Cuyoaco,Puebla,LIBRES-ORIENTAL,Balsas,17139.0,54.473680688158,21.407,0.0,0.0,4.05455
21045,Chalchicomula de Sesma,Puebla,ORIZABA-CORDOBA,Balsas,47410.0,55.4129914502671,363.368,0.452,0.91539,6.397360000000001
21046,Chapulco,Puebla,TUXTEPEC,Golfo Centro,8193.0,54.8380303344335,176.089,0.0,0.0,0.66643
21047,Chiautla,Puebla,IXCAQUIXTLA,Balsas,21699.0,54.4930818566327,72.637,1.332,0.0,1.64227
21048,Chiautzingo,Puebla,VALLE DE PUEBLA,Balsas,22039.0,55.8221847637757,69.34899999999999,0.0,0.0,9.58537
21049,Chiconcuautla,Puebla,ACAXOCHITLÁN,Golfo Centro,17382.0,48.8917765580963,3.994,0.0,0.0,0.0
21050,Chichiquila,Puebla,COTAXTLA,Golfo Centro,26928.0,49.2873160008827,5.603,0.0,0.0,0.00856
21051,Chietla,Puebla,IXCAQUIXTLA,Balsas,37030.0,55.0571097383883,3673.489,0.0,2.89657,104.30127
21052,Chigmecatitlán,Puebla,IXCAQUIXTLA,Balsas,1215.0,51.9459043519623,15.419,0.0,0.0,0.0
21053,Chignahuapan,Puebla,ALTO ATOYAC,Golfo Centro,66464.0,54.8357689259056,425.712,10.162,0.02848,19.41476
21054,Chignautla,Puebla,LIBRES-ORIENTAL,Golfo Centro,35223.0,53.6994319593911,665.026,2.503,0.0,21.79984
21055,Chila,Puebla,MARISCALA,Balsas,5082.0,51.4706511425846,9.994,0.0,0.0,0.9695
21056,Chila de la Sal,Puebla,IXCAQUIXTLA,Balsas,1317.0,53.1187097394576,1.551,0.0,0.0,0.048
21057,Honey,Puebla,ACAXOCHITLÁN,Golfo Centro,6687.0,52.2545499615667,7.489,0.0,0.0,0.756
21058,Chilchotla,Puebla,COSTERA DE VERACRUZ,Golfo Centro,21002.0,51.6092335036026,27.944,6.1610000000000005,0.0,0.12452
21059,Chinantla,Puebla,IXCAQUIXTLA,Balsas,2846.0,51.2861778728113,7.688,0.0,0.0,0.18023
21060,Domingo Arenas,Puebla,VALLE DE PUEBLA,Balsas,7982.0,55.0794289912105,10.683,0.0,0.0,0.60699
21062,Epatlán,Puebla,IXCAQUIXTLA,Balsas,4943.0,53.8196270510733,5.944,8.348999999999998,0.0,7.555899999999999
21063,Esperanza,Puebla,TUXTEPEC,Golfo Centro,14766.0,55.3544960728121,87.537,0.0,0.03874,4.661969999999999
21064,Francisco Z. Mena,Puebla,POZA RICA,Golfo Centro,17824.0,51.4757816429205,27.243,0.349,0.0,0.77224
21065,General Felipe Ángeles,Puebla,VALLE DE TECAMACHALCO,Balsas,22694.0,54.5077733450038,33.397999999999996,0.0,0.0,4.17342
21067,Pantepec,Puebla,POZA RICA,Balsas,18784.0,54.9962831331053,143.891,0.81,0.0,12.79157
21068,Hermenegildo Galeana,Puebla,TECOLUTLA,Golfo Centro,7011.0,49.96321822547,3.889,0.0,0.0,0.0
21069,Huaquechula,Puebla,ATLIXCO-IZÚCAR DE MATAMOROS,Balsas,29233.0,53.2640344435555,29.563,0.0,0.0,54.24532
21070,Huatlatlauca,Puebla,IXCAQUIXTLA,Balsas,6111.0,50.7069033177669,9.308,0.0,0.0,1.35743
21071,Huauchinango,Puebla,ACAXOCHITLÁN,Golfo Centro,103946.0,55.6599138856877,263.787,19.618,0.05042,14.70297
21072,Huehuetla,Puebla,TECOLUTLA,Golfo Centro,17082.0,47.7544133097575,25.509,0.0,0.0,0.0026
